gameId,blueWins,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueEliteMonsters,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalGold,blueAvgLevel,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redWardsPlaced,redWardsDestroyed,redFirstBlood,redKills,redDeaths,redAssists,redEliteMonsters,redDragons,redHeralds,redTowersDestroyed,redTotalGold,redAvgLevel,redTotalExperience,redTotalMinionsKilled,redTotalJungleMinionsKilled,redGoldDiff,redExperienceDiff,redCSPerMin,redGoldPerMin
4857861103,1,13,0,1,7,2,5,1,1,0,0,17174,7.2,19011,200,64,2880,933,26.4,1717.4,27,1,0,2,7,1,0,0,0,0,14294,6.8,18078,206,56,-2880,-933,26.2,1429.4
4856892584,1,14,1,1,4,4,5,0,0,0,0,16998,7.0,18985,242,70,1326,1454,31.2,1699.8,12,2,0,4,4,4,1,0,1,0,15672,6.8,17531,184,70,-1326,-1454,25.4,1567.2
4856860657,0,56,0,1,4,5,4,0,0,0,0,16473,6.8,17662,210,52,-1479,-1626,26.2,1647.3,12,4,0,5,4,8,1,1,0,0,17952,7.2,19288,222,60,1479,1626,28.2,1795.2
4856843300,0,53,2,0,5,7,9,1,1,0,0,15270,6.6,16419,183,52,-405,1214,23.5,1527.0,12,0,1,7,5,5,0,0,0,0,15675,6.4,15205,201,20,405,-1214,22.1,1567.5
4854983993,0,14,0,0,5,7,1,0,0,0,0,15872,6.8,17449,213,40,-1522,-826,25.3,1587.2,8,2,1,7,5,7,0,0,0,0,17394,7.2,18275,199,67,1522,826,26.6,1739.4
4853417788,0,22,0,0,19,31,46,0,0,0,1,37069,11.2,41462,116,0,-3402,-2627,11.6,3706.9,0,4,1,31,19,69,0,0,0,0,40471,11.4,44089,125,0,3402,2627,12.5,4047.1
4853403968,0,0,22,0,31,30,79,0,0,0,1,37989,11.6,42514,115,0,-1373,-200,11.5,3798.9,20,0,1,30,31,65,0,0,0,0,39362,11.4,42714,123,0,1373,200,12.3,3936.2
4846476399,1,73,0,1,8,7,7,2,1,1,0,18529,7.0,18588,205,60,1588,890,26.5,1852.9,8,0,0,6,7,6,0,0,0,0,16941,7.0,17698,193,44,-1588,-890,23.7,1694.1
4846456359,1,37,0,0,1,7,2,1,1,0,0,15537,7.2,18131,211,63,-2089,-2339,27.4,1553.7,10,16,1,7,1,2,0,0,0,0,17626,7.4,20470,259,60,2089,2339,31.9,1762.6
4846443185,1,122,2,0,6,6,6,0,0,0,0,15839,6.6,16423,188,40,-1235,-2618,22.8,1583.9,11,3,1,6,6,3,0,0,0,0,17074,7.0,19041,226,62,1235,2618,28.8,1707.4
4846430565,1,13,1,1,12,4,20,1,0,1,0,20177,7.4,18954,219,73,4796,2581,29.2,2017.7,14,0,0,4,12,6,0,0,0,0,15381,6.4,16373,208,42,-4796,-2581,25.0,1538.1
4846413405,0,9,0,0,8,9,5,0,0,0,0,16891,6.8,16518,208,44,-2185,-1981,25.2,1689.1,11,1,1,9,8,9,1,1,0,0,19076,7.0,18499,204,72,2185,1981,27.6,1907.6
4837857881,0,52,1,1,4,3,4,1,1,0,0,15950,6.8,17231,199,48,136,-1165,24.7,1595.0,14,1,0,3,4,1,0,0,0,0,15814,6.8,18396,210,68,-136,1165,27.8,1581.4
4837821415,1,15,1,0,8,3,3,0,0,0,0,16640,7.0,18559,213,56,296,1240,26.9,1664.0,15,2,1,3,8,2,2,1,1,0,16344,7.0,17319,203,56,-296,-1240,25.9,1634.4
4837798712,1,12,2,1,3,2,4,2,1,1,0,16553,7.2,18858,242,68,2312,246,31.0,1655.3,14,3,0,1,2,0,0,0,0,0,14241,7.0,18612,235,48,-2312,-246,28.3,1424.1
4837691117,0,7,1,0,2,6,1,0,0,0,0,15412,6.6,16641,202,60,-1313,-1597,26.2,1541.2,14,1,1,6,2,3,0,0,0,0,16725,7.0,18238,226,60,1313,1597,28.6,1672.5
4837652454,1,13,1,1,5,5,4,0,0,0,0,16627,6.8,17814,224,60,1827,1248,28.4,1662.7,41,2,0,5,5,5,0,0,0,0,14800,6.6,16566,181,44,-1827,-1248,22.5,1480.0
4837628718,1,15,2,0,6,4,5,0,0,0,0,17007,7.2,17969,202,64,493,715,26.6,1700.7,9,0,1,4,6,4,0,0,0,0,16514,6.8,17254,221,40,-493,-715,26.1,1651.4
4773646859,1,16,3,1,10,4,8,1,0,1,0,18612,7.0,17743,233,48,1485,934,28.1,1861.2,26,3,0,4,10,6,0,0,0,0,17127,6.6,16809,196,52,-1485,-934,24.8,1712.7
4773621692,0,13,0,1,2,5,2,1,1,0,0,16522,6.8,18233,225,59,-979,575,28.4,1652.2,15,3,0,5,2,4,1,0,1,0,17501,7.0,17658,218,52,979,-575,27.0,1750.1
4768641121,1,14,0,1,18,3,24,1,1,0,0,21437,7.0,18528,208,60,6147,1253,26.8,2143.7,12,1,0,3,18,0,1,0,1,0,15290,6.6,17275,227,68,-6147,-1253,29.5,1529.0
4768617744,0,77,2,0,4,5,4,0,0,0,0,15842,6.8,17471,195,64,-980,-563,25.9,1584.2,13,4,1,5,4,6,0,0,0,0,16822,7.0,18034,244,52,980,563,29.6,1682.2
4768194029,1,13,2,0,4,5,4,1,1,0,0,16815,7.2,18369,194,64,1102,2143,25.8,1681.5,19,2,1,5,4,6,0,0,0,0,15713,6.6,16226,216,44,-1102,-2143,26.0,1571.3
