gameId,blueWins,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueEliteMonsters,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalGold,blueAvgLevel,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redWardsPlaced,redWardsDestroyed,redFirstBlood,redKills,redDeaths,redAssists,redEliteMonsters,redDragons,redHeralds,redTowersDestroyed,redTotalGold,redAvgLevel,redTotalExperience,redTotalMinionsKilled,redTotalJungleMinionsKilled,redGoldDiff,redExperienceDiff,redCSPerMin,redGoldPerMin
4830999858,1,11,2,1,10,3,13,1,1,0,0,19279,7.0,18878,230,56,3683,1199,28.6,1927.9,14,0,0,2,9,2,0,0,0,0,15596,6.8,17679,229,52,-3683,-1199,28.1,1559.6
4830968298,0,14,2,0,7,5,5,0,0,0,0,16910,7.2,18685,218,59,343,118,27.7,1691.0,22,1,1,4,6,4,0,0,0,0,16567,7.0,18567,247,63,-343,-118,31.0,1656.7
4830284145,1,32,1,0,6,5,6,0,0,0,0,17555,7.0,17893,239,52,946,-82,29.1,1755.5,14,2,1,5,6,8,2,1,1,0,16609,6.8,17975,225,54,-946,82,27.9,1660.9
4828173156,0,33,2,1,5,7,5,0,0,0,0,17793,7.0,18208,243,50,248,712,29.3,1779.3,80,10,0,7,5,7,1,0,1,0,17545,6.8,17496,192,53,-248,-712,24.5,1754.5
4824690331,1,20,2,1,4,1,3,1,0,1,0,17248,6.8,17462,224,56,1887,166,28.0,1724.8,12,1,0,1,4,2,1,1,0,0,15361,6.6,17296,236,56,-1887,-166,29.2,1536.1
4824633542,1,17,2,1,4,0,6,1,1,0,0,16675,7.4,20376,254,56,2011,1471,31.0,1667.5,16,4,0,0,4,0,0,0,0,0,14664,7.2,18905,236,72,-2011,-1471,30.8,1466.4
4824597161,0,13,1,1,4,4,9,1,1,0,0,16270,7.2,19020,218,66,-939,392,28.4,1627.0,19,3,0,4,4,4,1,0,1,0,17209,7.0,18628,275,62,939,-392,33.7,1720.9
4823331153,1,13,1,1,2,2,1,0,0,0,0,15268,7.0,18413,257,56,1116,552,31.3,1526.8,16,0,0,1,1,0,0,0,0,0,14152,6.8,17861,237,54,-1116,-552,29.1,1415.2
4822314684,1,15,1,0,5,3,3,0,0,0,0,16945,7.2,19730,250,64,1376,1239,31.4,1694.5,9,3,1,3,5,4,0,0,0,0,15569,7.2,18491,229,56,-1376,-1239,28.5,1556.9
4821275500,0,13,2,0,0,6,0,0,0,0,0,14516,7.0,17620,241,67,-2562,-900,30.8,1451.6,15,2,1,6,0,13,2,1,1,0,17078,7.2,18520,255,56,2562,900,31.1,1707.8
4853793260,0,10,5,1,9,4,10,1,1,0,0,19058,7.2,19087,227,52,3005,626,27.9,1905.8,13,1,0,4,9,2,1,0,1,0,16053,6.8,18461,242,72,-3005,-626,31.4,1605.3
4853724729,1,18,17,0,2,3,2,0,0,0,0,15404,7.0,18363,238,41,-1014,-95,27.9,1540.4,41,2,1,3,2,1,1,1,0,0,16418,7.0,18458,233,58,1014,95,29.1,1641.8
4852322714,1,12,1,1,6,3,8,1,1,0,0,16493,6.8,18015,219,66,1108,77,28.5,1649.3,13,2,0,3,6,3,0,0,0,0,15385,7.0,17938,231,55,-1108,-77,28.6,1538.5
4852312908,1,23,2,1,7,6,5,0,0,0,0,17939,7.2,19886,225,84,943,2170,30.9,1793.9,14,3,0,6,7,9,0,0,0,0,16996,6.8,17716,222,52,-943,-2170,27.4,1699.6
4851837264,1,11,2,1,8,4,6,1,1,0,0,18689,7.0,18038,200,56,3461,840,25.6,1868.9,14,1,0,4,8,3,0,0,0,0,15228,6.8,17198,207,52,-3461,-840,25.9,1522.8
4851637739,1,21,2,1,12,10,11,0,0,0,0,19209,7.2,19214,221,56,479,1023,27.7,1920.9,13,0,0,10,12,11,0,0,0,0,18730,6.8,18191,213,55,-479,-1023,26.8,1873.0
4851286400,0,10,2,1,6,8,9,1,1,0,0,15682,6.8,16633,194,52,-2001,-2576,24.6,1568.2,12,2,0,8,6,4,0,0,0,0,17683,7.0,19209,243,55,2001,2576,29.8,1768.3
4851276120,1,14,2,0,4,5,4,0,0,0,0,16594,7.0,18051,243,59,-21,-293,30.2,1659.4,14,2,1,5,4,4,1,1,0,0,16615,7.0,18344,234,52,21,293,28.6,1661.5
4850671544,0,23,2,1,5,7,2,0,0,0,0,16700,7.0,18818,230,68,-255,709,29.8,1670.0,15,0,0,7,5,4,1,1,0,0,16955,7.0,18109,212,60,255,-709,27.2,1695.5
4850641492,1,12,12,1,6,6,5,1,1,0,0,16099,6.6,16804,229,39,-1627,-1983,26.8,1609.9,36,2,0,6,6,4,1,0,1,0,17726,7.0,18787,242,62,1627,1983,30.4,1772.6
4849472282,1,14,2,0,5,6,7,0,0,0,0,16736,7.2,18560,241,68,1278,1970,30.9,1673.6,154,1,1,6,5,8,1,1,0,0,15458,6.6,16590,163,48,-1278,-1970,21.1,1545.8
4849250708,1,0,6,1,33,22,95,0,0,0,1,38864,11.6,43196,103,0,1234,4085,10.3,3886.4,27,0,0,22,33,62,0,0,0,0,37630,10.8,39111,99,0,-1234,-4085,9.9,3763.0
4849241280,1,0,4,0,27,32,57,0,0,0,2,40235,11.2,41455,122,0,146,-3936,12.2,4023.5,35,0,1,32,27,85,0,0,0,0,40089,11.6,45391,100,0,-146,3936,10.0,4008.9
